日期,代码,类型,触发价,后1日%,后3日%,后5日%,后10日%
2017-04-07,600191,2-极致缩量(精选),10.09,-4.66,-5.0,-5.0,-5.0
2018-06-04,600191,0-点火启动(精选),5.93,0.34,-2.7,-5.0,-5.0
2020-02-10,002832,2-极致缩量(精选),10.28,2.04,-1.85,4.47,10.0
2018-04-12,002543,1-共振金叉(精选),9.16,1.97,-5.0,-5.0,-5.0
2025-04-11,002543,2-极致缩量(精选),9.38,1.07,-1.71,0.85,5.54
2017-05-12,600730,0-点火启动(精选),8.72,0.11,1.03,-0.34,-5.0
2018-02-22,002579,0-点火启动(精选),6.33,-0.79,1.42,3.79,5.85
2018-10-17,002579,2-极致缩量(精选),6.15,-2.28,6.83,5.53,7.48
2024-07-29,605088,0-点火启动(精选),16.87,-0.41,4.92,0.0,0.24
2011-06-01,002066,2-极致缩量(精选),7.17,-2.09,1.39,-2.23,-5.0
2018-06-25,002066,2-极致缩量(精选),6.83,1.76,0.44,1.61,3.07
2007-10-19,600675,0-点火启动(精选),10.22,-1.96,2.54,5.97,10.0
2020-12-29,002955,1-共振金叉(精选),18.57,0.92,2.53,0.92,-5.0
2021-02-08,002955,0-点火启动(精选),15.78,-1.27,0.38,5.13,6.21
2021-07-30,002955,0-点火启动(精选),13.82,4.41,5.07,2.89,10.0
2022-09-21,002955,0-点火启动(精选),15.54,-0.64,-5.0,-5.0,-5.0
2017-11-09,000700,0-点火启动(精选),5.23,-0.38,2.1,3.82,-5.0
2011-05-27,600343,0-点火启动(精选),8.77,2.05,1.6,-0.8,5.47
2011-10-13,600343,0-点火启动(精选),7.08,-1.84,-5.0,-5.0,-5.0
2017-05-03,600343,0-点火启动(精选),18.86,-1.64,-5.0,-5.0,-5.0
2018-02-13,600343,0-点火启动(精选),9.66,-0.1,3.52,10.0,10.0
2017-05-31,600353,0-点火启动(精选),5.09,-3.73,-5.0,-5.0,-5.0
2017-01-20,600530,0-点火启动(精选),6.79,1.03,0.44,1.33,3.98
2018-09-18,002372,0-点火启动(精选),7.29,1.51,8.23,10.0,10.0
2012-01-04,600037,0-点火启动(精选),5.95,-5.0,-5.0,-5.0,-5.0
2015-08-28,600037,0-点火启动(精选),18.07,-5.0,-5.0,-5.0,-5.0
2018-02-13,002801,1-共振金叉(精选),11.07,-1.08,2.35,6.41,10.0
2018-09-12,002801,1-共振金叉(精选),8.31,1.2,1.32,3.01,0.48
2020-12-22,002127,0-点火启动(精选),14.41,5.48,-2.43,-5.0,-5.0
2016-12-19,000626,2-极致缩量(精选),25.58,0.63,0.9,-1.8,-2.66
2017-01-20,000626,0-点火启动(精选),22.48,2.05,1.07,0.62,1.47
2017-05-17,000626,1-共振金叉(精选),17.38,-1.78,-5.0,-5.0,-5.0
2017-05-31,000626,0-点火启动(精选),15.74,-2.48,0.44,3.94,10.0
2018-02-08,000626,2-极致缩量(精选),10.39,-5.0,-5.0,-5.0,-5.0
2020-05-06,000626,0-点火启动(精选),6.24,-1.76,-0.16,-1.44,-5.0
2022-10-12,000626,0-点火启动(精选),8.48,1.18,3.89,2.24,0.47
2018-10-18,603933,0-点火启动(精选),10.44,10.0,10.0,10.0,10.0
2017-11-22,603993,0-点火启动(精选),5.36,1.68,10.0,10.0,10.0
2018-06-25,603993,1-共振金叉(精选),5.46,1.65,-2.2,-1.28,-5.0
2024-08-09,603993,0-点火启动(精选),6.81,0.88,0.59,5.43,5.29
2001-08-21,000913,2-极致缩量(精选),6.27,-2.71,-5.0,-5.0,-5.0
2001-08-31,000913,2-极致缩量(精选),5.5,0.73,1.64,-3.64,-5.0
2001-09-03,000913,2-极致缩量(精选),5.54,0.9,1.81,-5.0,-5.0
2010-12-31,000913,0-点火启动(精选),5.4,2.04,2.96,-4.26,-5.0
2021-01-12,000913,0-点火启动(精选),20.97,6.1,10.0,10.0,10.0
2021-05-14,000913,1-共振金叉(精选),16.24,-2.52,-5.0,-5.0,-5.0
2023-05-11,000913,1-共振金叉(精选),17.38,-0.63,1.27,0.63,-0.52
2020-11-06,603297,2-极致缩量(精选),31.5,1.62,2.63,2.06,3.9
2019-05-10,603260,0-点火启动(精选),28.74,-2.23,-0.49,-2.3,-3.1
2010-07-06,600476,0-点火启动(精选),9.72,1.23,2.47,2.16,10.0
2012-08-03,600476,0-点火启动(精选),6.79,1.47,1.77,3.83,1.62
2017-05-02,600476,2-极致缩量(精选),21.35,-0.89,-4.4,-5.0,-5.0
2017-05-10,600476,0-点火启动(精选),20.35,0.49,8.26,10.0,10.0
2017-12-11,600476,0-点火启动(精选),17.04,-2.64,-1.47,-3.11,-5.0
2018-10-17,600476,0-点火启动(精选),11.88,-3.11,-5.0,-5.0,-5.0
2018-10-17,000034,2-极致缩量(精选),10.55,1.14,10.0,10.0,10.0
2019-05-30,000034,1-共振金叉(精选),11.01,0.27,-1.45,-3.63,-1.63
2021-03-16,000034,0-点火启动(精选),15.42,0.32,-0.84,1.69,-0.84
2021-01-15,603630,0-点火启动(精选),13.79,-0.58,3.48,-1.16,-1.16
2021-01-18,603630,2-极致缩量(精选),13.71,1.31,1.39,-0.22,-1.6
2008-03-21,600125,1-共振金叉(精选),5.25,-3.81,-5.0,-5.0,-5.0
2011-07-29,600125,2-极致缩量(精选),8.18,1.34,-3.42,-5.0,-5.0
2012-08-31,600125,2-极致缩量(精选),5.1,1.57,-0.78,6.27,3.14
2019-05-13,600125,2-极致缩量(精选),6.48,-1.54,1.08,-1.7,-1.54
2021-11-01,002945,2-极致缩量(精选),10.37,-2.99,-2.51,-0.96,0.19
2014-05-06,600536,0-点火启动(精选),7.94,-5.0,-5.0,-5.0,-5.0
2017-05-31,600536,0-点火启动(精选),11.32,-5.0,-5.0,-5.0,-5.0
2017-07-21,600536,2-极致缩量(精选),9.97,0.0,-0.4,2.31,1.1
2017-07-24,600536,0-点火启动(精选),9.97,0.9,3.31,2.51,2.01
2018-02-08,600536,1-共振金叉(精选),6.85,-5.0,-5.0,-5.0,-5.0
2023-09-22,600536,0-点火启动(精选),37.82,0.05,-0.58,-0.4,-3.17
2011-01-27,002017,0-点火启动(精选),6.5,0.62,3.23,10.0,10.0
2017-05-02,002017,2-极致缩量(精选),7.12,-0.56,-3.37,-5.0,-5.0
2023-04-27,002138,2-极致缩量(精选),21.1,0.24,-3.51,-5.0,-5.0
2022-02-16,603733,0-点火启动(精选),28.78,-0.21,-0.03,3.2,6.46
2022-02-17,603733,2-极致缩量(精选),28.72,-0.1,-1.78,3.2,6.58
2011-01-28,600298,1-共振金叉(精选),10.17,-5.0,-5.0,-5.0,-5.0
2011-01-31,600298,0-点火启动(精选),10.03,-0.8,3.09,7.48,10.0
2011-10-24,600298,0-点火启动(精选),6.54,5.5,10.0,10.0,10.0
2018-11-02,600298,0-点火启动(精选),19.46,-1.44,-2.52,-5.0,-5.0
2020-11-20,603711,0-点火启动(精选),20.26,-1.04,-5.0,-5.0,-5.0
2022-05-12,603711,2-极致缩量(精选),10.35,-0.77,-0.58,1.64,1.26
2024-07-10,002991,1-共振金叉(精选),52.36,-1.38,-3.63,-5.0,-5.0
2014-03-03,002236,0-点火启动(精选),9.72,-5.0,-5.0,-5.0,-5.0
2014-06-13,002236,0-点火启动(精选),7.04,-0.99,3.12,2.84,10.0
2014-07-15,002236,2-极致缩量(精选),6.52,-1.07,-5.0,-5.0,-5.0
2014-07-16,002236,2-极致缩量(精选),6.45,-5.0,-5.0,-5.0,-5.0
2018-09-19,002236,2-极致缩量(精选),11.63,-1.03,2.67,10.0,-5.0
2022-01-20,002236,2-极致缩量(精选),18.98,-2.74,-5.0,-5.0,-5.0
2020-02-10,001965,1-共振金叉(精选),5.33,0.38,-1.31,0.94,2.81
2010-07-05,600523,2-极致缩量(精选),8.93,3.14,3.47,10.0,10.0
2013-07-01,600523,0-点火启动(精选),5.02,2.99,4.98,-1.79,7.97
2017-05-11,600523,0-点火启动(精选),12.11,-1.4,1.49,-0.25,-5.0
2018-06-26,600523,1-共振金叉(精选),7.43,-1.08,0.81,2.29,-5.0
2022-10-12,600523,0-点火启动(精选),17.6,2.5,6.53,10.0,10.0
2023-01-19,600523,0-点火启动(精选),14.94,2.21,10.0,10.0,10.0
2001-08-03,000605,2-极致缩量(精选),9.2,-3.04,-1.41,4.02,-2.39
2011-12-20,000605,2-极致缩量(精选),6.34,-4.57,-5.0,-5.0,-5.0
2002-01-24,600605,0-点火启动(精选),7.05,-0.14,10.0,10.0,10.0
2010-07-06,600605,0-点火启动(精选),5.0,-0.4,3.4,10.0,10.0
2011-01-27,600605,1-共振金叉(精选),6.92,4.19,5.35,6.07,10.0
2008-08-15,000969,2-极致缩量(精选),6.23,-4.49,-5.0,-5.0,-5.0
2011-06-23,000969,0-点火启动(精选),17.59,3.41,10.0,10.0,10.0
2011-12-30,000969,0-点火启动(精选),15.85,-5.0,-5.0,-5.0,-5.0
2012-11-19,000969,1-共振金叉(精选),10.02,-0.6,-0.7,-4.19,-5.0
2013-07-02,000969,0-点火启动(精选),7.38,0.41,4.34,-5.0,-5.0
2017-05-31,000969,2-极致缩量(精选),7.72,-2.72,0.78,3.76,4.4
2018-06-26,000969,1-共振金叉(精选),5.74,0.87,1.05,0.87,-5.0
2019-11-18,000969,0-点火启动(精选),5.64,1.06,-1.06,0.35,-2.3
2022-04-27,000969,0-点火启动(精选),6.23,-1.77,6.42,7.22,10.0
2023-07-21,603567,2-极致缩量(精选),13.34,2.85,2.92,3.0,2.02
2010-05-12,000983,1-共振金叉(精选),12.64,7.59,-5.0,-5.0,-5.0
2013-04-03,000983,0-点火启动(精选),5.33,-5.0,-5.0,-5.0,-5.0
2010-07-06,600395,0-点火启动(精选),6.4,1.87,10.0,10.0,10.0
2013-06-19,600395,0-点火启动(精选),7.42,-5.0,-5.0,-5.0,-5.0
2016-12-29,600395,0-点火启动(精选),5.21,-1.15,1.92,1.15,-1.92
2014-04-30,002424,0-点火启动(精选),6.38,2.98,2.51,0.63,-5.0
2016-12-16,002424,1-共振金叉(精选),18.27,-1.31,2.9,-0.77,1.15
2018-06-26,002424,0-点火启动(精选),10.96,-0.91,0.91,1.09,-5.0
2019-07-24,002424,0-点火启动(精选),8.85,0.23,-2.15,1.02,-5.0
2021-11-03,003036,2-极致缩量(精选),10.25,10.0,10.0,10.0,10.0
2024-07-19,003036,1-共振金叉(精选),7.18,1.11,-2.92,1.95,5.99
2001-08-31,000156,2-极致缩量(精选),16.64,0.48,4.81,-1.38,-1.44
2003-09-24,000156,0-点火启动(精选),7.98,-1.13,-5.0,-5.0,-5.0
2003-11-12,000156,2-极致缩量(精选),6.28,-0.64,0.16,8.92,10.0
2003-11-13,000156,2-极致缩量(精选),6.24,2.56,1.76,10.0,10.0
2018-07-03,000156,0-点火启动(精选),7.69,10.0,-5.0,-5.0,-5.0
2019-11-18,000156,0-点火启动(精选),6.68,3.74,3.74,0.75,0.9
2019-06-10,600406,0-点火启动(精选),7.62,3.54,2.36,1.05,10.0
2017-12-26,600738,1-共振金叉(精选),5.5,-2.18,-2.55,1.27,-2.36
2017-05-16,002666,0-点火启动(精选),6.16,0.0,0.16,-5.0,-5.0
2021-02-10,603217,0-点火启动(精选),12.03,3.16,10.0,10.0,10.0
2023-05-10,603217,0-点火启动(精选),23.91,0.63,0.17,-0.63,3.39
2023-05-11,603217,2-极致缩量(精选),24.06,-1.5,-1.04,-2.24,5.28
1999-12-03,600121,1-共振金叉(精选),7.63,1.7,0.39,2.23,1.44
1999-12-06,600121,0-点火启动(精选),7.76,-1.42,-0.9,-1.16,-5.0
2001-02-21,600121,2-极致缩量(精选),13.7,-2.99,1.75,1.46,-0.73
2002-01-23,600121,0-点火启动(精选),6.54,0.15,-1.68,-0.61,10.0
2003-01-07,600121,0-点火启动(精选),5.59,1.61,3.58,10.0,10.0
2010-05-13,600121,0-点火启动(精选),8.05,-1.49,-5.0,-5.0,-5.0
2011-06-01,002534,0-点火启动(精选),9.35,-2.67,1.18,-2.67,-2.35
2011-12-20,002534,0-点火启动(精选),8.15,-5.0,-5.0,-5.0,-5.0
2012-07-20,002534,1-共振金叉(精选),6.14,-1.14,0.33,-1.79,-5.0
2015-07-09,002534,1-共振金叉(精选),6.04,10.0,10.0,-5.0,-5.0
2015-08-28,002534,0-点火启动(精选),5.03,-5.0,-5.0,-5.0,-5.0
2018-06-04,002534,2-极致缩量(精选),5.67,2.12,2.65,2.47,-5.0
2021-08-09,603665,0-点火启动(精选),11.69,-0.09,0.34,0.17,-5.0
2023-04-27,603665,1-共振金叉(精选),28.94,-2.18,-5.0,-5.0,-5.0
2012-01-19,600637,0-点火启动(精选),6.01,0.67,6.32,10.0,10.0
2012-12-04,600637,0-点火启动(精选),8.04,4.1,10.0,10.0,10.0
2019-05-13,600637,2-极致缩量(精选),8.77,-0.34,2.05,-2.17,-5.0
2022-05-05,002900,1-共振金叉(精选),10.82,0.28,1.94,6.38,10.0
2019-08-13,002596,0-点火启动(精选),6.1,-1.48,-5.0,-5.0,-5.0
2012-11-20,002387,0-点火启动(精选),5.53,0.54,-1.81,-5.0,-5.0
2020-02-07,002387,2-极致缩量(精选),13.41,0.3,2.09,5.74,10.0
2020-02-10,002387,0-点火启动(精选),13.45,0.22,1.86,6.99,10.0
2020-03-20,002387,1-共振金叉(精选),11.54,-5.0,-5.0,-5.0,-5.0
2011-12-19,600757,0-点火启动(精选),6.02,1.5,-5.0,-5.0,-5.0
2018-06-26,601163,0-点火启动(精选),10.33,-0.97,0.97,1.26,-5.0
2022-04-29,601163,0-点火启动(精选),8.88,1.91,3.27,4.05,8.78
2023-05-11,605366,1-共振金叉(精选),8.9,-1.91,-1.69,0.22,2.7
2017-01-20,603000,1-共振金叉(精选),14.69,1.43,-1.36,-0.68,4.56
2017-05-25,603000,0-点火启动(精选),12.24,0.0,-4.33,-5.0,-5.0
2017-12-29,603000,1-共振金叉(精选),9.79,0.72,2.96,3.06,1.02
2021-08-02,603000,0-点火启动(精选),12.21,10.0,10.0,10.0,10.0
2018-02-08,603198,0-点火启动(精选),7.89,-5.0,-5.0,-5.0,-5.0
2020-02-07,603198,0-点火启动(精选),10.55,1.52,5.12,3.22,10.0
2020-03-20,603198,1-共振金叉(精选),9.06,-2.76,4.75,10.0,10.0
2022-03-21,603198,2-极致缩量(精选),54.59,-1.47,-1.92,-5.0,-5.0
2022-04-01,603198,0-点火启动(精选),49.85,-5.0,-5.0,-5.0,-5.0
2024-01-11,603198,0-点火启动(精选),57.7,0.09,-1.3,-5.0,-5.0
2025-05-29,603198,0-点火启动(精选),40.48,-3.9,-5.0,-5.0,-5.0
2011-06-03,600828,2-极致缩量(精选),7.0,0.71,1.0,4.43,-5.0
2016-05-03,600828,0-点火启动(精选),5.68,0.7,-5.0,-5.0,-5.0
2016-05-17,600828,0-点火启动(精选),5.01,-5.0,-5.0,-5.0,-5.0
2021-06-08,601949,2-极致缩量(精选),5.97,2.18,0.0,-5.0,-5.0
2021-07-26,601949,0-点火启动(精选),5.15,-5.0,-5.0,-5.0,-5.0
2018-08-03,603718,0-点火启动(精选),10.36,-3.67,-5.0,-5.0,-5.0
2020-09-15,603718,0-点火启动(精选),23.47,-1.66,0.13,-5.0,-5.0
2020-12-03,603718,0-点火启动(精选),14.7,-1.22,-5.0,-5.0,-5.0
2022-05-05,603718,0-点火启动(精选),10.61,-0.57,4.15,4.43,3.49
2025-01-09,603718,2-极致缩量(精选),6.5,-3.85,-5.0,-5.0,-5.0
2017-01-20,600620,0-点火启动(精选),13.64,0.88,4.99,4.84,5.35
2018-06-25,600620,0-点火启动(精选),5.71,1.58,10.0,10.0,10.0
2022-03-18,603318,2-极致缩量(精选),7.06,1.27,1.56,10.0,10.0
2017-05-31,002639,2-极致缩量(精选),8.66,-5.0,-5.0,-5.0,-5.0
2018-08-09,002034,2-极致缩量(精选),14.82,0.47,0.07,-5.0,-5.0
2018-10-22,002034,0-点火启动(精选),7.06,10.0,10.0,10.0,10.0
2022-09-20,002034,0-点火启动(精选),17.04,2.35,1.53,0.12,-5.0
2011-06-23,600061,0-点火启动(精选),5.88,3.23,4.08,1.53,9.01
2018-06-26,600061,0-点火启动(精选),5.29,-0.57,1.13,0.0,-5.0
2022-05-12,600061,2-极致缩量(精选),5.65,0.88,-0.53,-0.53,0.0
2010-05-14,600089,2-极致缩量(精选),5.95,-5.0,-5.0,-5.0,-5.0
2022-11-02,002088,1-共振金叉(精选),17.99,0.0,5.06,4.45,10.0
2022-11-03,002088,2-极致缩量(精选),17.99,6.0,6.34,2.89,10.0
2023-05-11,002088,2-极致缩量(精选),16.91,-1.66,-1.77,-1.48,-2.07
2014-05-05,002389,2-极致缩量(精选),6.63,0.6,-2.26,-5.0,-5.0
2018-01-19,002389,0-点火启动(精选),17.95,0.39,-0.06,0.89,-5.0
2017-05-03,600759,2-极致缩量(精选),6.34,-0.16,-5.0,-5.0,-5.0
2011-10-11,002036,0-点火启动(精选),6.91,4.05,4.34,-1.74,-5.0
2012-10-18,002036,0-点火启动(精选),5.55,0.18,-0.54,-3.78,-5.0
2012-10-31,002036,0-点火启动(精选),5.3,1.13,-0.94,-0.75,-5.0
2018-01-02,002036,0-点火启动(精选),9.64,0.83,-0.21,-5.0,-5.0
2018-09-14,002036,0-点火启动(精选),5.81,-2.58,0.86,1.2,-5.0
2021-02-10,002885,2-极致缩量(精选),7.9,3.8,6.84,6.46,9.11
2021-02-09,002806,0-点火启动(精选),8.3,0.12,8.19,10.0,10.0
2020-12-31,002961,0-点火启动(精选),22.45,-0.58,-2.49,-5.0,-5.0
2022-09-22,002961,0-点火启动(精选),13.49,-3.41,-5.0,-5.0,-5.0
2021-11-03,003008,1-共振金叉(精选),17.65,0.96,8.5,10.0,10.0
2016-03-11,603588,0-点火启动(精选),7.39,5.41,10.0,10.0,10.0
2018-01-18,603588,1-共振金叉(精选),6.69,0.9,2.84,2.24,-2.24
2024-01-12,603588,0-点火启动(精选),5.64,-0.89,-5.0,-5.0,-5.0
2024-07-11,603588,0-点火启动(精选),5.26,-3.8,-5.0,-5.0,-5.0
2018-06-27,002591,2-极致缩量(精选),6.51,9.98,10.0,10.0,10.0
2011-06-01,002054,0-点火启动(精选),7.09,-3.81,-2.68,-5.0,-5.0
2011-08-12,002054,0-点火启动(精选),6.02,10.0,10.0,10.0,10.0
2016-05-16,002054,0-点火启动(精选),8.22,-0.97,-5.0,-5.0,-5.0
2011-01-27,600789,0-点火启动(精选),5.3,2.45,3.21,10.0,10.0
2008-03-21,600195,0-点火启动(精选),6.78,-5.0,-5.0,-5.0,-5.0
2011-06-23,600195,0-点火启动(精选),7.16,4.47,10.0,10.0,10.0
2018-08-20,603399,0-点火启动(精选),12.68,-0.16,-0.39,0.55,0.63
2005-01-24,600455,1-共振金叉(精选),8.72,-2.41,-5.0,-5.0,-5.0
2017-01-23,600455,1-共振金叉(精选),48.42,0.91,3.37,4.48,10.0
2017-07-21,600455,2-极致缩量(精选),35.87,4.07,3.09,2.59,3.26
2021-02-10,600455,2-极致缩量(精选),16.95,4.42,10.0,10.0,10.0
2022-03-11,605180,2-极致缩量(精选),16.57,-3.44,-5.0,-5.0,-5.0
2007-10-31,000923,0-点火启动(精选),9.77,-4.5,-5.0,-5.0,-5.0
2007-11-14,000923,1-共振金叉(精选),7.75,-5.0,-5.0,-5.0,-5.0
2010-07-06,000923,0-点火启动(精选),5.6,0.54,10.0,10.0,10.0
2020-02-07,000923,1-共振金叉(精选),10.56,6.44,5.97,5.78,8.81
2010-02-01,600266,1-共振金叉(精选),5.05,-2.38,-5.0,-5.0,-5.0
2023-12-05,600266,2-极致缩量(精选),5.19,1.93,0.96,4.82,-3.08
2024-07-11,605089,0-点火启动(精选),19.38,-0.88,-4.13,-5.0,-5.0
2024-07-12,605089,2-极致缩量(精选),19.21,-0.88,-1.15,0.16,-5.0
2010-07-06,600249,0-点火启动(精选),6.35,0.79,5.04,2.99,6.46
2011-06-03,600249,2-极致缩量(精选),7.09,0.14,-1.97,-2.68,-5.0
2017-11-29,600249,0-点火启动(精选),6.02,-0.33,-2.16,-5.0,-5.0
2017-11-30,600249,2-极致缩量(精选),6.0,0.33,-5.0,-5.0,-5.0
2017-12-08,600249,2-极致缩量(精选),5.66,0.71,0.53,9.72,10.0
2018-02-08,600249,0-点火启动(精选),5.09,-2.16,1.38,2.55,5.5
2011-05-30,002243,2-极致缩量(精选),12.9,2.33,0.78,5.81,3.64
2011-12-20,002243,0-点火启动(精选),7.64,-5.0,-5.0,-5.0,-5.0
2013-07-01,002243,2-极致缩量(精选),5.14,1.75,1.75,-2.14,5.06
2020-12-18,002243,0-点火启动(精选),10.48,1.91,2.1,0.67,2.19
2021-02-10,002243,1-共振金叉(精选),8.62,4.52,10.0,10.0,10.0
2022-04-29,002243,0-点火启动(精选),7.25,0.41,-1.38,0.83,10.0
2020-12-02,600185,1-共振金叉(精选),8.14,0.0,-1.23,-5.0,-5.0
2023-03-30,600185,2-极致缩量(精选),8.44,1.42,0.95,5.21,-1.07
2023-10-24,603076,1-共振金叉(精选),28.12,-0.28,2.92,-5.0,-5.0
2016-01-18,000852,1-共振金叉(精选),8.82,3.4,-1.02,3.17,-5.0
2018-06-25,000852,1-共振金叉(精选),5.12,1.17,10.0,10.0,10.0
2018-06-26,000852,2-极致缩量(精选),5.18,10.0,10.0,10.0,10.0
2010-07-06,600429,1-共振金叉(精选),5.31,10.0,10.0,10.0,10.0
2011-01-27,600429,0-点火启动(精选),6.25,1.44,3.04,8.32,10.0
2011-12-19,600429,0-点火启动(精选),5.59,-1.61,-5.0,-5.0,-5.0
2015-08-28,600429,0-点火启动(精选),7.8,-5.0,-5.0,-5.0,-5.0
2016-02-04,600429,0-点火启动(精选),6.3,10.0,10.0,10.0,10.0
2021-01-13,603566,0-点火启动(精选),18.2,2.2,2.36,1.26,10.0
2024-06-12,603566,0-点火启动(精选),14.34,-1.46,-2.51,-2.3,-5.0
2020-05-27,603803,0-点火启动(精选),10.4,-1.54,2.69,3.46,3.37
2021-09-03,603803,0-点火启动(精选),6.12,1.14,3.59,2.78,-0.49
2010-07-06,600737,0-点火启动(精选),6.81,2.35,4.41,10.0,10.0
2022-04-29,600737,0-点火启动(精选),5.32,4.32,2.44,10.0,10.0
2011-10-25,600152,0-点火启动(精选),9.56,1.46,3.35,1.67,4.81
2011-12-19,600152,0-点火启动(精选),7.61,10.0,-5.0,-5.0,-5.0
2017-12-08,600152,0-点火启动(精选),7.95,0.63,1.01,0.63,-1.76
2022-02-07,600152,0-点火启动(精选),6.34,3.15,6.47,2.52,7.73
2024-01-25,600152,0-点火启动(精选),6.22,0.0,-5.0,-5.0,-5.0
2024-01-26,600152,1-共振金叉(精选),6.22,-5.0,-5.0,-5.0,-5.0
2016-01-14,002701,0-点火启动(精选),8.79,-5.0,-5.0,-5.0,-5.0
2017-05-03,002546,0-点火启动(精选),5.23,1.15,-4.02,-5.0,-5.0
2017-11-22,600698,0-点火启动(精选),7.23,-4.56,-5.0,-5.0,-5.0
2017-05-16,600517,0-点火启动(精选),7.23,0.28,0.83,-5.0,-5.0
2017-05-17,600517,2-极致缩量(精选),7.25,-0.83,-2.07,-5.0,-5.0
2023-05-11,603267,1-共振金叉(精选),65.84,-2.46,-0.99,-0.56,-2.66
2024-01-25,603267,0-点火启动(精选),38.29,-3.37,-5.0,-5.0,-5.0
2015-09-10,302132,0-点火启动(精选),10.62,1.22,-5.0,-5.0,-5.0
2017-11-30,302132,0-点火启动(精选),9.76,1.54,-5.0,-5.0,-5.0
2021-03-19,603658,0-点火启动(精选),77.74,0.19,-1.41,10.0,10.0
2021-07-29,603658,1-共振金叉(精选),56.84,1.94,10.0,10.0,10.0
2021-10-22,002970,0-点火启动(精选),33.41,-2.01,-5.0,-5.0,-5.0
2022-04-20,002970,0-点火启动(精选),23.3,-5.0,-5.0,-5.0,-5.0
2018-06-05,000881,2-极致缩量(精选),9.34,0.43,-5.0,-5.0,-5.0
2018-06-06,000881,0-点火启动(精选),9.38,-3.62,-5.0,-5.0,-5.0
2025-12-22,603038,0-点火启动(精选),15.97,-0.5,0.38,3.88,4.32
2010-07-06,600592,0-点火启动(精选),7.49,4.27,6.01,2.14,7.88
2018-06-05,600592,0-点火启动(精选),6.37,0.63,-0.78,-1.73,-5.0
2022-05-05,600592,1-共振金叉(精选),6.72,-1.93,-0.6,0.45,2.53
2011-09-16,600372,0-点火启动(精选),14.35,7.94,8.5,10.0,-5.0
2014-04-03,600372,2-极致缩量(精选),17.73,1.92,10.0,10.0,10.0
2016-01-15,600372,0-点火启动(精选),18.25,1.64,2.85,-5.0,-5.0
2018-02-13,600372,0-点火启动(精选),10.86,0.83,2.49,10.0,10.0
2021-03-16,600372,2-极致缩量(精选),14.45,1.25,2.15,3.46,6.85
2014-04-03,600633,0-点火启动(精选),12.43,2.17,10.0,10.0,10.0
2016-01-14,600633,0-点火启动(精选),12.4,-5.0,-5.0,-5.0,-5.0
2018-05-08,600633,1-共振金叉(精选),9.31,-0.64,-2.69,1.07,0.21
2018-06-06,600633,1-共振金叉(精选),8.27,1.21,-3.63,-5.0,-5.0
2018-06-22,600633,0-点火启动(精选),6.66,-2.55,1.35,10.0,10.0
2021-02-09,600633,0-点火启动(精选),6.3,1.11,8.1,10.0,10.0
2001-08-21,000766,1-共振金叉(精选),8.2,-2.56,-3.66,-5.0,-5.0
2010-07-06,000766,0-点火启动(精选),6.14,0.33,8.14,10.0,10.0
2011-10-24,000766,0-点火启动(精选),6.66,2.7,2.25,4.2,6.46
2018-06-28,000766,2-极致缩量(精选),11.62,2.24,-2.41,-2.75,0.69
2019-08-12,000766,0-点火启动(精选),5.74,0.7,10.0,10.0,10.0
2024-08-26,000766,1-共振金叉(精选),13.33,0.08,9.08,10.0,10.0
2010-12-30,002080,0-点火启动(精选),6.29,3.02,10.0,10.0,-5.0
2011-01-27,002080,0-点火启动(精选),5.29,1.51,6.05,7.94,10.0
2018-04-10,002080,0-点火启动(精选),6.65,1.8,2.71,-5.0,-5.0
2020-03-20,002080,0-点火启动(精选),8.78,-5.0,-5.0,-5.0,-5.0
2021-04-16,002080,1-共振金叉(精选),18.86,2.33,3.92,4.98,3.29
2021-05-17,002080,0-点火启动(精选),17.22,-0.06,6.97,10.0,10.0
2021-05-18,002080,2-极致缩量(精选),17.21,6.68,10.0,10.0,10.0
2022-04-18,002080,1-共振金叉(精选),20.11,-1.59,-5.0,-5.0,-5.0
2022-09-20,002080,0-点火启动(精选),20.39,-0.88,-3.33,-5.0,-5.0
2022-09-21,002080,2-极致缩量(精选),20.21,-0.49,-3.61,-5.0,-5.0
2024-07-15,002080,2-极致缩量(精选),11.18,-0.98,-1.25,-1.79,-5.0
2016-09-30,002245,1-共振金叉(精选),9.38,5.54,10.0,10.0,10.0
2016-12-16,002245,2-极致缩量(精选),8.55,0.35,10.0,10.0,10.0
2018-06-25,002245,1-共振金叉(精选),6.01,0.83,-0.67,-0.67,1.5
2018-06-26,002245,2-极致缩量(精选),6.06,0.0,2.64,1.16,0.83
2010-07-06,600857,0-点火启动(精选),6.56,1.22,4.27,10.0,10.0
2021-09-03,600857,0-点火启动(精选),9.08,1.43,4.52,2.2,2.2
2022-04-29,002887,0-点火启动(精选),6.67,1.8,6.45,10.0,10.0
2021-05-13,002560,2-极致缩量(精选),5.54,1.62,0.18,-1.44,0.9
2011-05-31,002227,0-点火启动(精选),11.59,1.38,-0.52,1.21,-1.9
2012-07-02,002227,0-点火启动(精选),9.62,0.1,-0.62,2.18,-5.0
2012-12-05,002227,1-共振金叉(精选),6.96,-0.29,5.03,4.31,10.0
2012-12-06,002227,2-极致缩量(精选),6.94,2.31,6.05,2.45,10.0
2014-12-25,002227,2-极致缩量(精选),19.68,-1.73,-5.0,-5.0,-5.0
